,movie_id,movie_vote,movie_ex_score,movie_shortcom_num,movie_nlp_var,movie_vote_var
264,3037329,9.3,0.050374014267478985,13360,0.04406551783434873,0.075608
265,30377703,5.7,0.09613406155816855,81352,0.11369727694771067,0.0258812
266,30413052,6.0,0.08453658241158088,110293,0.0997048280144761,0.023863600000000006
267,3041806,7.8,0.10044658154854007,39263,0.11674352693567507,0.03525880000000001
268,30419843,8.7,0.08026012252023214,48,0.08965741315029017,0.042670959999999994
269,3062897,8.9,0.08365735636955657,8808,0.09303319546194572,0.046154000000000014
270,3069861,9.2,0.07645727474103446,214,0.07409245342629307,0.08591655999999999
271,3077412,7.4,0.08315437953899904,180552,0.0973380344237488,0.026419759999999997
272,3097352,9.2,0.0657215297823592,5795,0.065355372227949,0.06718616000000001
273,3118101,8.8,0.07578570024009558,39,0.08404322530011947,0.04275559999999999
274,3168101,7.2,0.09532604055198425,213482,0.1114182506899803,0.0309572
275,3173528,9.2,0.08150601064694141,8649,0.08384471330867677,0.0721512
276,3231742,7.9,0.1045339738771515,93945,0.12355332734643937,0.02845656
277,32493124,7.4,0.0719593432110205,246109,0.08091747901377562,0.0361268
278,32659890,7.6,0.04364632859244315,297252,0.047955610740553926,0.026409199999999994
279,3313801,7.2,0.09179012652032198,51291,0.10703691815040246,0.030802959999999997
280,33425521,9.3,0.07968307256716842,72,0.07871224070896052,0.08356639999999996
281,33425522,9.1,0.08732777127944438,40,0.09111167409930547,0.07219215999999999
282,33425594,9.0,0.055227442997348594,88,0.05353640374668574,0.0619916
283,3369426,8.7,0.06562048613073299,4895,0.07166290766341622,0.041450799999999996
284,34809305,9.1,0.07942500812099954,380,0.08263076015124941,0.066602
285,34841067,7.7,0.057300036818092606,526420,0.06502134602261575,0.026414800000000006
286,34841525,9.4,0.057696685584755825,754,0.052401756980944784,0.07887639999999999
287,34875547,9.3,0.07402881294092713,81,0.0733619161761589,0.0766964
288,34880302,6.5,0.07373536900304811,146272,0.08472947125381014,0.029758959999999994
289,34894753,6.0,0.08426843261968825,97789,0.09718484077461031,0.03260279999999999
290,34929639,9.1,0.06253762859102613,204,0.06393513573878265,0.0569476
291,34930755,9.0,0.07398470065392566,12618,0.07966453581740708,0.051265359999999996
292,34964209,9.3,0.07485767287743661,196,0.07608439109679575,0.0699508
293,34990464,8.9,0.047063197002380194,13,0.045541196252975244,0.053151199999999996
294,34990857,8.9,0.05703558037544809,22,0.05795217546931011,0.05336919999999999
295,34996350,9.1,0.02917654819753217,5,0.01730878524691521,0.07664760000000001
296,35040433,9.0,0.05580689392684331,19,0.055766417408554134,0.0559688
297,35044551,9.1,0.055959787807916765,253,0.054751534759895956,0.0607928
298,35051512,7.0,0.07020662038058033,207878,0.08187447547572542,0.0235352
299,35096844,7.2,0.07951548284954683,277827,0.09323431356193354,0.02464016
300,35131346,8.4,0.05032948653904206,198038,0.053881858173802574,0.03612
301,35144311,8.3,0.05923354517959325,215203,0.06591303147449155,0.0325156
302,35158160,6.9,0.059868239314750465,149124,0.06737355914343808,0.02984696
303,35182891,8.8,0.07455625545601927,1776,0.07860381932002407,0.05836600000000001
304,35183042,6.6,0.09727580595954041,282767,0.1160224574494255,0.0222892
305,35205443,9.2,0.07982487359196211,157,0.08235515198995264,0.06970375999999999
306,35209654,9.0,0.08918440446668813,64,0.08885806558336015,0.09048976000000002
307,35267208,8.3,0.07503632598284174,487930,0.08662950747855218,0.0286636
308,35268240,9.0,0.05423820559715514,15,0.050515516996443924,0.06912896000000002
309,35288735,9.4,0.08053591192442044,125,0.07812238990552554,0.09019000000000002
310,3530403,8.1,0.06337471729319538,130048,0.07238115661649423,0.02734896
311,35312437,7.4,0.05925474912524872,207687,0.0676701964065609,0.025592959999999998
312,35362402,9.0,0.07608031488382946,205,0.08137225360478682,0.05491256000000001
313,35372742,6.6,0.13162399058231006,310727,0.16165828822788758,0.011486800000000002
314,35375238,9.1,0.07572038542377119,400,0.08082678177971399,0.0552948
315,35376457,8.1,0.07275630307899837,269098,0.08200767884874796,0.035750800000000006
316,35422807,7.4,0.07324345091936844,234068,0.08363481364921055,0.031678
317,35430794,9.5,0.08347580156359907,76787,0.07980085195449883,0.09817559999999999
318,35460157,7.3,0.06759734671194828,215069,0.07741678338993535,0.0283196
319,35479277,9.5,0.1008114650519947,42,0.09758763131499337,0.11370680000000002
320,35494375,9.0,0.06326865085216932,1158,0.06527511356521165,0.055242799999999995
321,35505100,6.2,0.09059562902933294,201340,0.10479439628666616,0.03380056
